Age,Monthly_Income,Employment_Type,City_Tier,Total_Spend_Prev,Next_Month_Spend
57,5970.99,Salaried,Tier 1,3310.68,3497.13
56,6566.84,Salaried,Tier 1,4372.32,4319.81
33,4415.42,Student,Tier 1,3326.06,3263.25
28,2227.05,Salaried,Tier 3,1414.9,1533.86
50,4748.66,Salaried,Tier 2,2570.42,2823.33
32,5284.11,Business,Tier 1,2921.1,3075.56
54,5148.23,Salaried,Tier 3,3333.3,3528.37
27,4154.92,Business,Tier 3,2373.19,2234.75
36,4770.67,Freelancer,Tier 3,2383.54,2298.15
53,3875.33,Salaried,Tier 1,3148.4,3451.08
32,3332.24,Salaried,Tier 1,2070.91,2151.71
44,6133.5,Freelancer,Tier 2,3542.85,3560.11
47,5146.7,Salaried,Tier 2,3739.17,3579.28
55,4773.97,Student,Tier 1,2682.68,2890.04
55,4239.28,Business,Tier 1,1946.84,1769.46
50,4729.74,Salaried,Tier 3,3407.94,3254.31
25,5240.47,Salaried,Tier 1,3129.05,2928.88
38,7593.02,Student,Tier 2,4255.64,4435.3
56,5981.81,Salaried,Tier 2,4217.65,4399.3
34,4000.54,Salaried,Tier 2,2371.75,2388.22
62,4016.35,Business,Tier 2,2448.82,2206.52
60,3782.48,Business,Tier 2,1870.03,2009.82
36,4699.22,Freelancer,Tier 1,2983.41,3219.27
50,3781.32,Salaried,Tier 2,2051.97,1929.8
50,5712.24,Freelancer,Tier 1,3582.11,3802.77
32,2000.0,Freelancer,Tier 2,1175.57,1214.77
53,5802.75,Business,Tier 2,2616.37,2525.83
23,5413.07,Student,Tier 2,4330.54,4057.76
35,6894.11,Salaried,Tier 1,3997.57,4379.37
41,6315.18,Freelancer,Tier 1,4037.18,3965.44
43,3974.45,Student,Tier 2,2402.02,2294.39
32,6146.45,Salaried,Tier 1,2919.53,3060.85
48,4747.9,Salaried,Tier 3,3412.74,3492.84
24,2098.54,Business,Tier 3,1181.81,1225.42
38,5238.25,Salaried,Tier 1,2993.06,3117.63
49,4063.62,Salaried,Tier 1,2390.02,2479.0
50,5000.33,Salaried,Tier 2,3699.44,3582.71
42,7477.17,Salaried,Tier 3,4007.59,3856.5
37,5337.18,Salaried,Tier 2,3883.74,3828.17
58,3474.0,Salaried,Tier 1,2082.86,2211.03
41,6446.62,Student,Tier 2,4305.04,4682.39
27,5543.81,Freelancer,Tier 1,2670.84,2912.69
40,3297.26,Freelancer,Tier 1,2241.8,2519.27
26,2590.64,Salaried,Tier 1,1508.39,1640.61
24,3533.99,Freelancer,Tier 2,1929.59,1927.04
22,6254.45,Freelancer,Tier 1,4313.4,3995.92
59,4547.6,Freelancer,Tier 2,2853.28,3347.46
36,5121.71,Salaried,Tier 3,2795.31,2824.09
55,2992.21,Salaried,Tier 2,1922.46,1865.82
56,6294.83,Business,Tier 2,3795.27,4122.35
46,2000.0,Freelancer,Tier 1,1202.7,829.52
45,4016.93,Freelancer,Tier 2,2459.13,2633.03
33,5627.7,Salaried,Tier 1,3505.89,3764.22
39,3316.05,Salaried,Tier 2,1678.0,1737.91
36,5921.19,Freelancer,Tier 1,2987.78,2519.37
37,3696.21,Salaried,Tier 1,2294.28,2496.83
48,3160.89,Freelancer,Tier 1,1628.33,1119.15
29,6929.72,Student,Tier 1,4162.63,4011.06
46,5230.9,Freelancer,Tier 2,3115.13,3212.97
38,5778.55,Salaried,Tier 2,3433.8,3564.73
50,6527.31,Salaried,Tier 1,4216.57,3827.33
29,2000.0,Freelancer,Tier 2,1312.39,996.05
36,5952.17,Business,Tier 2,2545.63,2626.63
48,3858.46,Salaried,Tier 2,2339.92,2234.63
28,4056.09,Salaried,Tier 3,3254.98,3358.06
24,5656.16,Salaried,Tier 1,3694.48,3721.77
50,4455.44,Freelancer,Tier 1,2234.61,1914.84
45,5891.78,Freelancer,Tier 2,4135.09,3923.7
24,4938.74,Student,Tier 3,2919.8,2949.64
41,5252.31,Salaried,Tier 2,3386.11,3103.15
36,4264.67,Freelancer,Tier 3,2187.83,1788.45
46,3402.6,Salaried,Tier 2,2236.39,2052.35
51,3889.52,Salaried,Tier 2,2337.17,2303.86
35,4845.76,Business,Tier 2,3204.32,3162.38
28,7755.86,Salaried,Tier 2,4199.66,4246.87
38,7207.86,Salaried,Tier 2,5436.85,4936.12
41,4020.06,Freelancer,Tier 2,2235.44,2047.39
57,5090.39,Salaried,Tier 2,2308.79,2170.04
30,4568.42,Salaried,Tier 2,2240.29,2284.63
59,5195.4,Salaried,Tier 1,2918.5,2780.53
43,5388.37,Salaried,Tier 2,3499.87,3250.82
23,5791.27,Student,Tier 2,3728.28,3369.14
45,2000.0,Salaried,Tier 3,1074.21,1147.37
29,5549.75,Business,Tier 2,2789.87,3052.98
32,4401.62,Salaried,Tier 1,2085.44,2170.22
34,3942.59,Salaried,Tier 1,3282.25,3224.95
38,6191.39,Salaried,Tier 2,2683.19,2480.35
29,7200.24,Business,Tier 1,4395.31,4373.42
42,6033.5,Salaried,Tier 3,3612.23,3581.39
39,4222.17,Freelancer,Tier 1,3100.87,3051.37
51,3385.99,Salaried,Tier 3,1835.72,1791.04
39,2000.0,Student,Tier 2,1286.77,1285.94
52,5273.77,Business,Tier 3,3419.28,3127.4
59,5868.52,Freelancer,Tier 1,4184.01,3862.21
53,4847.2,Business,Tier 2,2542.98,2321.21
32,6400.62,Freelancer,Tier 1,3928.9,3266.06
46,3019.71,Business,Tier 1,1987.44,1899.22
54,4743.14,Salaried,Tier 1,3624.44,3384.83
59,4624.55,Salaried,Tier 2,2199.63,2090.49
62,4834.84,Freelancer,Tier 1,2752.88,2603.26
29,6751.9,Salaried,Tier 3,4993.0,4644.23
32,4842.74,Salaried,Tier 1,3416.0,3274.57
43,4557.81,Salaried,Tier 1,3186.84,3121.52
45,3594.96,Salaried,Tier 1,2768.48,2903.73
62,6992.87,Freelancer,Tier 2,3937.34,4674.17
38,2853.21,Salaried,Tier 1,1231.85,1335.07
33,4170.5,Student,Tier 3,2002.63,1992.99
53,7540.91,Student,Tier 2,4324.45,4291.01
36,5702.36,Student,Tier 3,3215.8,2975.06
37,4969.74,Salaried,Tier 1,2206.11,2414.26
43,5032.54,Salaried,Tier 2,2767.03,2910.96
49,3580.43,Student,Tier 2,2429.85,2598.76
41,4897.21,Student,Tier 3,3366.58,3187.59
54,4475.2,Freelancer,Tier 2,3514.3,2947.48
31,5269.44,Salaried,Tier 3,3119.84,2871.9
61,2740.64,Salaried,Tier 1,1584.82,1724.54
53,5596.78,Freelancer,Tier 2,2606.96,2333.02
54,6524.94,Salaried,Tier 1,2866.42,2921.47
23,4694.27,Freelancer,Tier 1,2349.4,1609.68
54,5970.65,Business,Tier 1,3216.45,3411.23
54,5465.52,Freelancer,Tier 3,3490.47,2876.04
62,4088.39,Salaried,Tier 3,2896.64,3075.88
34,3412.21,Salaried,Tier 1,1647.22,1614.86
51,3622.42,Student,Tier 3,2076.02,2108.3
54,5439.34,Freelancer,Tier 2,3406.12,3192.52
34,4915.78,Freelancer,Tier 2,2469.31,2334.75
47,6912.64,Freelancer,Tier 1,3869.25,4153.14
43,6186.31,Freelancer,Tier 2,4216.86,4228.94
60,6183.18,Freelancer,Tier 1,2898.16,3386.2
23,5394.62,Salaried,Tier 1,3329.09,3082.06
59,3556.7,Salaried,Tier 2,2356.47,2196.45
60,5488.01,Salaried,Tier 3,3813.74,3839.43
47,5095.78,Salaried,Tier 2,2674.04,2749.23
36,3292.43,Salaried,Tier 3,2206.5,2231.84
55,6814.92,Salaried,Tier 3,3708.61,3752.68
63,6653.43,Business,Tier 1,4566.05,4787.31
61,3283.78,Salaried,Tier 1,2037.52,2201.5
32,4043.31,Salaried,Tier 2,2469.74,2414.22
24,4175.07,Salaried,Tier 3,2593.77,2612.93
27,5914.78,Freelancer,Tier 3,3302.59,3060.46
30,5742.09,Salaried,Tier 2,2843.07,2822.76
27,5066.61,Salaried,Tier 2,2594.55,2566.09
30,5410.79,Salaried,Tier 2,3468.23,3653.1
60,3068.55,Business,Tier 1,1339.31,1440.37
52,5572.04,Student,Tier 1,3542.4,3710.79
53,4848.67,Student,Tier 2,3615.94,3326.75
62,3981.44,Salaried,Tier 3,2202.82,2187.3
33,2701.24,Freelancer,Tier 3,1375.78,1266.4
29,5040.44,Salaried,Tier 1,2589.0,2494.42
29,5535.44,Salaried,Tier 2,3079.42,3060.18
49,2446.28,Salaried,Tier 3,1581.1,1493.05
41,5027.73,Salaried,Tier 2,3460.9,3471.93
28,5183.36,Freelancer,Tier 1,2702.02,3125.99
32,4168.66,Salaried,Tier 2,3116.45,3350.12
41,5569.76,Salaried,Tier 2,2894.49,2727.46
37,4801.01,Salaried,Tier 2,3795.19,3651.4
25,5424.76,Salaried,Tier 2,3528.13,3461.66
27,5801.37,Business,Tier 3,3192.44,3016.57
43,5802.21,Freelancer,Tier 1,3869.74,3377.8
47,6525.23,Freelancer,Tier 1,4235.29,4646.91
24,5507.49,Salaried,Tier 2,3310.44,3071.19
62,4284.44,Salaried,Tier 1,2617.16,2587.72
63,4028.31,Salaried,Tier 3,2069.23,1991.0
35,3405.04,Student,Tier 1,2462.81,2254.54
32,5226.77,Student,Tier 2,2952.25,2713.78
39,6981.97,Freelancer,Tier 3,3407.25,3032.03
33,4462.32,Salaried,Tier 1,2768.88,2964.0
44,5674.41,Salaried,Tier 3,2753.29,2886.22
33,3871.58,Salaried,Tier 2,2457.29,2476.57
34,5292.21,Business,Tier 1,3279.09,3457.91
46,6889.02,Freelancer,Tier 3,4120.37,3533.88
40,6029.37,Business,Tier 1,3828.31,4042.85
57,2643.78,Freelancer,Tier 2,1808.17,1320.02
29,5856.04,Salaried,Tier 1,2833.6,2975.46
50,5924.34,Salaried,Tier 1,3654.22,3455.25
53,5260.23,Salaried,Tier 3,2633.89,2809.07
39,6001.28,Salaried,Tier 2,4377.75,4437.39
27,3749.75,Salaried,Tier 1,2185.69,1970.33
39,5094.89,Freelancer,Tier 2,3601.01,3783.06
40,6665.26,Freelancer,Tier 2,4488.06,4980.56
43,6529.92,Salaried,Tier 3,5031.25,4585.98
58,5822.07,Salaried,Tier 2,2975.04,2943.69
53,3675.51,Salaried,Tier 3,2831.47,2724.7
62,3439.3,Freelancer,Tier 2,2119.02,2367.73
24,5171.82,Salaried,Tier 2,3112.76,3018.83
49,5271.16,Salaried,Tier 3,2400.53,2246.71
31,4849.44,Business,Tier 1,2626.81,2521.64
56,3792.82,Salaried,Tier 1,2845.45,2626.54
50,5655.44,Salaried,Tier 1,3046.38,2793.11
36,5165.25,Freelancer,Tier 1,2294.39,2122.35
54,5434.74,Business,Tier 1,3181.39,3437.66
28,5890.15,Freelancer,Tier 2,4267.46,4688.88
33,4589.53,Salaried,Tier 2,2754.57,2606.01
51,4266.86,Salaried,Tier 1,3259.77,3407.04
42,6661.35,Freelancer,Tier 1,3445.35,3150.57
52,3863.96,Salaried,Tier 1,2479.11,2256.6
45,4296.24,Freelancer,Tier 2,2840.72,2572.57
41,6851.37,Business,Tier 2,4207.6,4626.66
58,4179.46,Student,Tier 1,2437.95,2539.72
25,4852.07,Salaried,Tier 3,2663.86,2520.82
49,4382.05,Salaried,Tier 2,2349.52,2375.09
41,2325.17,Salaried,Tier 3,1321.63,1218.38
45,4815.04,Freelancer,Tier 1,2524.09,2412.01
53,3484.07,Salaried,Tier 2,2278.53,2377.53
62,5381.87,Salaried,Tier 2,3123.21,2998.96
57,6658.46,Salaried,Tier 3,3895.75,3620.87
55,2000.0,Salaried,Tier 2,1187.15,1070.21
57,4389.62,Salaried,Tier 3,2524.89,2561.5
23,5678.48,Salaried,Tier 2,3254.32,3559.36
36,2000.0,Freelancer,Tier 2,1120.52,587.55
55,7004.4,Salaried,Tier 3,4674.01,4405.36
57,5569.84,Salaried,Tier 2,3477.78,3452.24
27,6624.82,Business,Tier 2,4079.52,4162.81
60,4154.08,Business,Tier 1,2693.59,2855.94
63,4335.02,Salaried,Tier 3,2888.55,2861.21
33,4758.6,Salaried,Tier 2,3073.86,2872.8
24,8207.31,Freelancer,Tier 2,3740.1,3410.81
39,6977.16,Salaried,Tier 1,3032.69,3275.14
61,5198.52,Salaried,Tier 2,3053.81,2892.72
42,5381.6,Salaried,Tier 2,2782.36,2909.25
36,5952.36,Salaried,Tier 2,4648.25,4433.45
54,8587.33,Salaried,Tier 2,4844.89,5058.61
56,5574.08,Business,Tier 1,3910.5,3580.74
47,5068.94,Freelancer,Tier 1,2187.36,2091.04
29,4492.1,Salaried,Tier 2,3359.92,3298.57
57,5352.37,Salaried,Tier 1,3262.42,3272.42
51,4119.47,Freelancer,Tier 2,2542.18,2113.4
44,5744.14,Salaried,Tier 2,2909.29,2952.06
63,2851.11,Salaried,Tier 3,1477.48,1425.88
35,4609.25,Freelancer,Tier 1,3538.95,3858.13
35,6101.95,Business,Tier 1,2407.81,2413.21
23,5553.69,Salaried,Tier 2,3488.85,3631.97
58,4306.06,Business,Tier 2,2920.1,2879.79
26,4651.96,Salaried,Tier 1,2724.78,2929.96
59,6553.0,Salaried,Tier 3,4086.09,3989.76
62,3184.4,Salaried,Tier 2,1783.5,1715.06
35,3193.11,Freelancer,Tier 1,1903.29,2121.84
60,3605.55,Business,Tier 1,2442.51,2446.99
46,4983.98,Freelancer,Tier 3,3604.5,3068.94
41,2964.89,Salaried,Tier 1,1947.94,2063.31
23,6429.5,Salaried,Tier 1,4528.84,4609.09
60,3613.56,Salaried,Tier 1,2221.11,2392.26
27,5336.53,Salaried,Tier 2,3365.84,3446.01
38,4131.39,Salaried,Tier 3,2595.08,2346.84
46,4901.75,Student,Tier 1,3604.18,3871.17
49,2594.98,Freelancer,Tier 1,1713.78,1653.77
23,6501.97,Salaried,Tier 1,4065.28,3698.47
56,3557.75,Salaried,Tier 2,1732.4,1602.57
58,3400.67,Salaried,Tier 1,2013.83,2036.53
26,8568.51,Freelancer,Tier 3,5785.05,5535.43
22,5831.46,Business,Tier 1,4114.78,4041.68
61,6443.62,Freelancer,Tier 1,3671.5,3527.03
33,5688.34,Salaried,Tier 1,3073.4,2872.26
57,4321.28,Salaried,Tier 3,2746.4,2584.96
44,3039.73,Student,Tier 2,1640.04,1697.88
52,4551.77,Student,Tier 3,2849.13,2589.28
32,3532.76,Salaried,Tier 1,2438.43,2594.83
31,3622.83,Salaried,Tier 1,2118.23,1990.72
24,2625.22,Salaried,Tier 2,1485.21,1494.58
35,5171.71,Business,Tier 2,3425.77,3253.63
37,7360.12,Freelancer,Tier 2,4116.21,4487.62
31,5837.21,Freelancer,Tier 1,3999.8,3640.1
50,4841.31,Salaried,Tier 1,3101.71,3378.65
31,4939.14,Salaried,Tier 1,3040.77,3007.69
33,2000.0,Salaried,Tier 2,1378.4,1481.75
51,4364.25,Student,Tier 2,2043.5,2074.49
62,2859.99,Salaried,Tier 3,1731.73,1875.28
22,5201.62,Freelancer,Tier 1,2821.55,2806.39
26,4610.04,Salaried,Tier 3,3275.18,3307.78
41,3696.04,Student,Tier 2,1612.82,1577.35
29,5167.85,Business,Tier 1,2957.24,2700.49
64,5154.92,Salaried,Tier 3,2917.8,2961.14
33,7277.94,Business,Tier 2,5121.16,5422.52
22,6029.63,Salaried,Tier 2,4282.78,4330.93
41,5325.46,Salaried,Tier 2,2396.76,2290.99
49,3578.73,Salaried,Tier 1,2169.32,2066.85
64,3389.84,Student,Tier 2,1909.13,1809.03
58,5898.27,Student,Tier 3,3757.5,4117.94
58,4699.9,Salaried,Tier 1,3813.65,3736.78
33,5374.05,Freelancer,Tier 2,3665.21,3315.52
58,6467.0,Freelancer,Tier 2,4411.63,3979.22
49,2730.29,Business,Tier 1,1994.75,1841.48
36,7095.55,Salaried,Tier 1,5230.14,4912.17
27,6454.07,Salaried,Tier 1,4128.3,4135.65
41,2000.0,Freelancer,Tier 2,1114.61,1034.56
35,8529.64,Salaried,Tier 3,4829.39,5192.98
23,5482.06,Salaried,Tier 2,3496.34,3752.26
30,4282.19,Freelancer,Tier 1,2613.25,2918.01
58,5778.59,Salaried,Tier 2,4232.21,3915.44
41,3533.79,Student,Tier 3,1976.07,1794.66
47,5819.19,Salaried,Tier 1,3300.14,3039.92
50,3809.76,Student,Tier 3,2076.2,2118.03
22,8030.54,Salaried,Tier 2,4292.83,4341.01
56,5090.15,Salaried,Tier 1,3932.76,4067.42
27,5974.73,Salaried,Tier 1,4076.93,3971.81
58,3820.9,Freelancer,Tier 2,2089.43,2526.34
26,6224.74,Freelancer,Tier 2,3689.34,3308.54
54,4981.13,Salaried,Tier 3,2553.73,2338.73
35,2882.22,Salaried,Tier 2,1414.63,1499.47
33,4641.86,Freelancer,Tier 1,3312.07,3211.69
63,7896.67,Salaried,Tier 1,6044.08,5907.9
41,6288.47,Freelancer,Tier 2,4747.2,5379.25
45,4431.54,Salaried,Tier 1,2520.03,2544.65
64,2196.25,Freelancer,Tier 2,1739.07,1730.16
55,3751.26,Freelancer,Tier 1,2573.04,1627.73
46,2890.29,Student,Tier 1,1526.55,1448.97
50,2232.49,Freelancer,Tier 1,1378.84,2139.23
60,6178.39,Salaried,Tier 1,3280.79,2979.1
52,5093.58,Salaried,Tier 2,2732.86,2916.62
64,7692.66,Freelancer,Tier 1,4554.78,5307.59
44,3503.54,Salaried,Tier 3,1682.75,1542.58
59,4996.58,Business,Tier 2,2987.68,2836.32
41,2908.74,Freelancer,Tier 2,1655.46,1509.82
44,4107.69,Salaried,Tier 2,2554.0,2710.35
37,4666.84,Salaried,Tier 2,3190.05,3091.79
63,4438.02,Salaried,Tier 1,2916.49,2925.38
29,5080.31,Salaried,Tier 3,3028.29,3265.56
42,6457.41,Salaried,Tier 2,3847.44,3758.49
22,6299.63,Salaried,Tier 1,4272.47,3914.9
29,3846.0,Salaried,Tier 2,1919.88,2109.91
50,4954.47,Salaried,Tier 2,2654.34,2484.61
53,6191.14,Salaried,Tier 1,3385.96,3080.4
59,6553.6,Salaried,Tier 3,2918.88,2866.72
26,4008.26,Salaried,Tier 1,2587.58,2391.68
43,6062.25,Freelancer,Tier 2,4199.08,4756.23
55,5496.72,Salaried,Tier 3,3839.59,3748.05
22,3401.02,Salaried,Tier 1,1909.0,2033.39
47,6200.24,Freelancer,Tier 1,4440.5,4391.12
64,5227.31,Student,Tier 1,3713.76,3445.49
31,2387.91,Salaried,Tier 1,991.69,1021.3
51,4559.22,Salaried,Tier 1,3114.46,3369.42
39,5059.79,Salaried,Tier 3,3567.36,3292.34
38,4091.26,Salaried,Tier 3,2467.6,2511.65
47,6842.34,Student,Tier 2,3495.33,3205.18
29,6896.7,Freelancer,Tier 1,4345.91,4943.0
61,4426.26,Freelancer,Tier 3,2094.96,2096.59
33,4261.66,Salaried,Tier 2,2627.4,2695.08
48,4803.15,Freelancer,Tier 1,2404.61,3162.63
29,4699.88,Salaried,Tier 2,3554.56,3238.52
46,4111.25,Salaried,Tier 1,1739.32,1590.77
25,2000.0,Salaried,Tier 3,1034.75,968.46
54,7632.22,Salaried,Tier 2,3540.03,3379.9
22,5000.63,Salaried,Tier 2,3047.56,3205.94
40,4732.53,Business,Tier 2,3126.27,3085.9
52,5487.75,Salaried,Tier 2,3180.2,2911.95
37,4879.91,Salaried,Tier 1,3057.16,3272.78
35,4354.53,Salaried,Tier 2,2418.34,2657.18
26,3491.53,Salaried,Tier 3,2284.37,2263.83
62,2242.08,Freelancer,Tier 1,1673.07,1266.92
47,2968.43,Freelancer,Tier 3,2313.15,1833.32
49,3324.99,Freelancer,Tier 2,1730.37,2465.68
23,5976.38,Salaried,Tier 1,3774.6,3677.82
27,6086.93,Freelancer,Tier 2,2745.92,3105.65
30,3677.3,Business,Tier 3,2395.98,2472.86
54,2000.0,Salaried,Tier 2,1342.52,1418.29
62,5013.68,Salaried,Tier 2,3673.25,3400.2
46,4367.69,Business,Tier 2,3100.72,3049.21
34,4330.61,Salaried,Tier 2,3292.08,3088.99
30,6433.91,Salaried,Tier 1,3085.68,3307.97
34,5207.98,Salaried,Tier 1,2506.71,2332.43
52,3535.43,Salaried,Tier 1,2314.0,2285.71
62,3190.38,Salaried,Tier 1,2132.21,1941.87
32,4606.08,Salaried,Tier 1,2549.26,2617.73
25,3640.38,Freelancer,Tier 2,2322.88,2256.72
55,4891.4,Salaried,Tier 2,2922.96,2921.77
59,6539.21,Business,Tier 1,4171.66,3839.28
25,2930.33,Salaried,Tier 1,1795.34,1800.36
59,5131.67,Student,Tier 1,3381.56,3424.7
40,6372.57,Student,Tier 1,4512.81,4930.55
27,4870.72,Freelancer,Tier 1,2962.08,2463.69
55,6082.37,Student,Tier 2,3583.83,3886.82
39,4569.09,Freelancer,Tier 1,2247.09,2531.5
34,5256.24,Business,Tier 2,3560.0,3353.61
62,5661.18,Salaried,Tier 2,3233.18,3340.23
44,4142.0,Salaried,Tier 1,2851.71,2861.43
40,7986.01,Freelancer,Tier 1,5131.6,4818.17
32,5866.37,Salaried,Tier 1,3090.59,3168.98
22,6954.48,Business,Tier 1,5120.91,5093.52
45,6606.54,Business,Tier 1,3759.07,3901.17
28,5490.93,Salaried,Tier 2,3788.8,3932.08
46,7078.68,Business,Tier 1,3414.42,3395.85
42,5281.87,Salaried,Tier 3,2843.19,2781.09
36,3905.34,Salaried,Tier 1,2103.68,1919.92
22,5022.23,Salaried,Tier 2,2890.13,2886.57
33,3490.75,Salaried,Tier 2,2252.86,2137.11
28,2000.0,Salaried,Tier 1,1190.0,1083.67
36,3721.19,Salaried,Tier 1,2027.11,1958.35
42,5109.32,Salaried,Tier 2,2489.82,2284.39
40,6592.89,Freelancer,Tier 3,3233.24,3267.14
50,3716.72,Freelancer,Tier 1,1980.09,1514.29
46,6515.24,Salaried,Tier 1,4613.27,4883.09
54,3183.98,Salaried,Tier 1,1809.36,1725.27
53,3620.72,Business,Tier 1,1921.46,1872.08
56,7173.73,Business,Tier 3,3383.24,3511.09
59,5071.43,Salaried,Tier 2,3286.11,3610.09
47,4739.57,Salaried,Tier 1,2872.2,3104.37
32,5352.92,Business,Tier 1,2636.2,2647.18
56,3190.4,Freelancer,Tier 1,1464.84,1493.4
29,4503.73,Salaried,Tier 3,2540.38,2556.6
35,5003.99,Salaried,Tier 3,3389.77,3345.57
31,6847.07,Salaried,Tier 1,4060.11,4143.18
23,2494.37,Freelancer,Tier 2,1488.42,1196.85
30,7644.49,Salaried,Tier 3,4618.45,4415.41
24,4813.03,Salaried,Tier 1,3353.88,3491.84
42,3334.17,Salaried,Tier 1,2022.71,2173.19
47,3062.55,Student,Tier 1,1332.83,1276.32
29,5409.72,Freelancer,Tier 1,3050.54,2935.45
23,2979.19,Freelancer,Tier 1,1378.66,909.12
27,4159.81,Freelancer,Tier 3,2563.66,2381.94
49,4625.15,Salaried,Tier 2,2296.75,2352.39
50,6715.51,Student,Tier 1,4083.96,4442.87
47,6527.68,Salaried,Tier 1,3089.69,2998.05
46,4035.51,Business,Tier 2,2629.25,2765.7
33,4680.98,Salaried,Tier 1,2225.97,2143.47
26,2606.92,Salaried,Tier 1,1135.98,1205.01
55,2000.0,Salaried,Tier 1,915.56,963.16
58,3156.42,Freelancer,Tier 2,1999.89,2353.09
36,6684.65,Business,Tier 1,3749.76,4123.02
57,6170.12,Salaried,Tier 1,3776.51,3504.99
36,5575.15,Salaried,Tier 2,3954.58,3866.67
64,2813.56,Student,Tier 1,1366.05,1401.79
44,3932.51,Salaried,Tier 3,2039.94,2076.85
27,3713.27,Business,Tier 2,2151.03,2271.76
64,4751.0,Freelancer,Tier 1,3085.2,2792.69
42,4656.42,Salaried,Tier 1,2854.35,2971.41
44,3497.06,Salaried,Tier 2,1610.63,1687.21
64,5523.83,Salaried,Tier 1,3884.25,3543.29
37,5343.42,Salaried,Tier 2,3152.63,3177.02
36,3906.77,Salaried,Tier 2,2550.08,2420.02
46,5456.42,Salaried,Tier 2,3405.45,3610.89
57,6686.43,Salaried,Tier 3,3160.96,2876.23
32,7142.09,Freelancer,Tier 1,3420.5,3075.36
36,5735.99,Business,Tier 2,3034.18,2794.15
25,5691.9,Salaried,Tier 2,3918.03,3577.34
42,4639.79,Salaried,Tier 3,2790.11,2845.95
34,6544.57,Salaried,Tier 2,3383.44,3632.83
43,3394.47,Salaried,Tier 2,1990.42,1994.79
40,6370.78,Business,Tier 1,3666.5,3454.27
55,4568.59,Salaried,Tier 2,2636.48,2554.11
35,7236.41,Business,Tier 1,4485.58,4360.31
25,5882.31,Salaried,Tier 2,3403.95,3371.03
48,4898.2,Freelancer,Tier 1,3071.22,3255.99
50,4645.27,Salaried,Tier 1,2583.93,2672.38
49,5788.42,Business,Tier 3,4153.96,4020.96
56,5715.69,Student,Tier 1,3060.59,3160.35
29,4402.49,Freelancer,Tier 1,2594.06,2452.1
37,5137.75,Business,Tier 1,2718.85,2473.34
63,6344.59,Salaried,Tier 1,3541.2,3838.43
57,2954.97,Student,Tier 2,1719.94,1609.16
51,6088.82,Salaried,Tier 1,3522.48,3488.33
39,5781.82,Salaried,Tier 1,3670.36,3998.93
23,6779.97,Salaried,Tier 1,3703.69,3516.53
34,3926.52,Student,Tier 1,2088.4,1888.82
25,5008.57,Business,Tier 1,2208.64,2204.25
47,5307.6,Student,Tier 2,3106.39,2934.87
46,6108.19,Business,Tier 1,3266.34,3319.93
51,5643.68,Salaried,Tier 1,2852.73,3033.65
32,3140.67,Student,Tier 3,1991.17,1995.64
28,5436.57,Student,Tier 3,3525.3,3627.56
52,8006.34,Salaried,Tier 1,4377.78,4523.25
31,5917.64,Salaried,Tier 1,2562.7,2726.99
60,7457.07,Freelancer,Tier 2,5161.93,5691.63
34,6564.59,Student,Tier 2,3674.76,4024.72
52,7043.6,Business,Tier 3,3553.12,3522.0
28,5464.95,Business,Tier 1,2716.27,2471.94
63,5782.77,Student,Tier 2,4043.21,3957.52
63,5383.28,Business,Tier 3,3986.49,4257.47
57,5006.51,Freelancer,Tier 2,2883.83,2546.1
41,6113.29,Freelancer,Tier 1,4284.12,4435.26
25,4218.5,Salaried,Tier 1,2273.63,2289.85
28,7828.07,Freelancer,Tier 1,4701.47,4731.75
22,3607.98,Salaried,Tier 1,2059.02,2154.23
63,6217.08,Business,Tier 2,3628.85,3745.36
34,7068.01,Salaried,Tier 1,3528.49,3801.51
43,4735.07,Salaried,Tier 1,3659.41,3958.18
42,3330.53,Salaried,Tier 3,1549.78,1514.11
43,6733.29,Freelancer,Tier 2,4626.06,5078.73
49,5305.09,Salaried,Tier 1,3703.72,3373.86
30,6219.97,Salaried,Tier 1,4673.57,4919.0
47,4835.82,Salaried,Tier 1,2775.62,2684.87
30,7597.89,Salaried,Tier 1,3894.65,3884.83
36,2000.0,Salaried,Tier 3,1145.69,1222.63
31,5564.27,Salaried,Tier 1,3601.57,3700.28
45,7012.62,Salaried,Tier 2,5027.96,4985.22
63,5158.01,Salaried,Tier 1,2188.78,2041.67
29,5453.54,Salaried,Tier 3,3632.27,3951.38
45,4348.98,Salaried,Tier 2,2907.67,2810.25
37,5031.03,Business,Tier 3,2978.92,2741.3
47,2492.22,Salaried,Tier 1,1249.29,1265.32
48,3922.35,Salaried,Tier 3,2575.29,2527.02
58,3819.87,Salaried,Tier 3,1850.86,1884.36
25,6003.69,Salaried,Tier 2,3437.9,3254.68
45,4142.95,Salaried,Tier 1,3107.47,3032.11
40,4186.29,Salaried,Tier 1,2381.8,2606.88
57,4433.11,Freelancer,Tier 1,2430.36,2618.99
60,3877.03,Freelancer,Tier 1,2361.93,3361.08
31,5403.53,Salaried,Tier 2,3110.89,3284.55
46,5566.45,Freelancer,Tier 2,3715.85,3347.59
39,6237.53,Salaried,Tier 2,4334.54,4305.87
40,5979.13,Student,Tier 1,4007.81,4190.48
57,5829.14,Salaried,Tier 1,3658.58,3484.26
31,4506.55,Freelancer,Tier 1,2107.03,1211.48
